"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","percentile","color_gene_name","name","value","alpha_gene_name"
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,74,"high_psi","dox_0187",0.0772,"1"
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,74,"high_psi","dox_021",0.0546,"1"
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,74,"high_psi","dox_025",0.0882,"1"
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,74,"high_psi","dox_075",0.1858,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","no_dox",0.0114,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","dox_0125",0.0367,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","dox_0187",0.0363,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","dox_021",0.0262,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","dox_025",0.0132,"1"
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,27,"low_psi","dox_075",0.1168,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","no_dox",0.0245,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","dox_0125",0.0124,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","dox_0187",0.0504,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","dox_021",0.0341,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","dox_025",0.1085,"1"
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,91,"high_psi","dox_075",0.4499,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","no_dox",0.0346,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","dox_0125",0.0545,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","dox_0187",0.1184,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","dox_021",0.1936,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","dox_025",0.6887,"1"
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,96,"high_psi","dox_075",0.8321,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","no_dox",0.0404,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","dox_0125",0.0104,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","dox_0187",0.0425,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","dox_021",0.0014,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","dox_025",0.025,"1"
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,27,"low_psi","dox_075",0.1172,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","no_dox",0.0106,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","dox_0125",0.0793,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","dox_0187",0.0774,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","dox_021",0.0572,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","dox_025",0.1666,"1"
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,13,"low_psi","dox_075",0.1069,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","no_dox",0.002,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","dox_0125",0.0055,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","dox_0187",0.0037,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","dox_021",0.7644,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","dox_025",0.8455,"1"
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,96,"high_psi","dox_075",0.8424,"1"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","no_dox",0.0285,"2"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","dox_0125",0.1116,"2"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","dox_0187",0.0743,"2"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","dox_021",0.0342,"2"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","dox_025",0.0552,"2"
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,62,"mid_psi","dox_075",0.1555,"2"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","no_dox",0.0373,"1"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","dox_0125",0.0685,"1"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","dox_0187",0.0378,"1"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","dox_021",0.0853,"1"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","dox_025",0.0469,"1"
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,27,"low_psi","dox_075",0.1173,"1"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","no_dox",0.0415,"2"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","dox_0125",0.0489,"2"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","dox_0187",0.0785,"2"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","dox_021",0.0821,"2"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","dox_025",0.0351,"2"
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,46,"mid_psi","dox_075",0.1338,"2"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","no_dox",0.0191,"1"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","dox_0125",0.0199,"1"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","dox_0187",0.0226,"1"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","dox_021",0.0293,"1"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","dox_025",0.0323,"1"
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,25,"low_psi","dox_075",0.1155,"1"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","no_dox",0.0302,"2"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","dox_0125",0.0433,"2"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","dox_0187",0.0843,"2"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","dox_021",0.0606,"2"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","dox_025",0.0485,"2"
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,35,"mid_psi","dox_075",0.1232,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","no_dox",0.0062,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","dox_0125",0.0056,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","dox_0187",0.0284,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","dox_021",0.0683,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","dox_025",0.0197,"2"
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,37,"mid_psi","dox_075",0.125,"2"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","no_dox",0.043,"1"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","dox_0125",0.0806,"1"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","dox_0187",0.0422,"1"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","dox_021",0.0668,"1"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","dox_025",0.0221,"1"
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,15,"low_psi","dox_075",0.1077,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","no_dox",0.0482,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","dox_0125",0.0798,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","dox_0187",0.1312,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","dox_021",0.0568,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","dox_025",0.101,"1"
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,69,"high_psi","dox_075",0.1738,"1"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","no_dox",0.028,"2"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","dox_0125",0.0403,"2"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","dox_0187",0.0437,"2"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","dox_021",0.0371,"2"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","dox_025",0.0491,"2"
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,43,"mid_psi","dox_075",0.1299,"2"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","no_dox",0.0159,"1"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","dox_0125",0.005,"1"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","dox_0187",0.0189,"1"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","dox_021",0.0773,"1"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","dox_025",0.052,"1"
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,76,"high_psi","dox_075",0.1956,"1"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","no_dox",0.0378,"2"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","dox_0125",0.004,"2"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","dox_0187",0.0029,"2"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","dox_021",0.028,"2"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","dox_025",0.0043,"2"
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,58,"mid_psi","dox_075",0.149,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","no_dox",0.0183,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","dox_0125",0.0861,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","dox_0187",0.0625,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","dox_021",0.0636,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","dox_025",0.0429,"2"
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,54,"mid_psi","dox_075",0.1429,"2"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","no_dox",0.0068,"1"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","dox_0125",0.0823,"1"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","dox_0187",0.0556,"1"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","dox_021",0.0425,"1"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","dox_025",0.1108,"1"
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,8,"low_psi","dox_075",0.1038,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","no_dox",0.036,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","dox_0125",0.0273,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","dox_0187",0.0464,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","dox_021",0.0023,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","dox_025",0.0097,"1"
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,21,"low_psi","dox_075",0.1127,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","no_dox",0.0024,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","dox_0125",0.004,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","dox_0187",0.0044,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","dox_021",0.0099,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","dox_025",0.0124,"1"
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,2,"low_psi","dox_075",0.1007,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","no_dox",0.0383,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","dox_0125",0.0615,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","dox_0187",0.06,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","dox_021",0.0993,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","dox_025",0.0988,"1"
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,9,"low_psi","dox_075",0.1043,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","no_dox",0.038,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","dox_0125",0.1149,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","dox_0187",0.1813,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","dox_021",0.161,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","dox_025",0.1257,"1"
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,19,"low_psi","dox_075",0.1106,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","no_dox",0.0169,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","dox_0125",0.1167,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","dox_0187",0.028,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","dox_021",0.0556,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","dox_025",0.1091,"1"
"PDE4D",0,"-","chr5:59157362-59180595",0.0054,0.0535,0.0276,-0.0887,0.0998,24,"low_psi","dox_075",0.1145,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","no_dox",0.0293,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","dox_0125",0.0124,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","dox_0187",0.029,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","dox_021",0.0393,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","dox_025",0.0676,"1"
"PDE4D",1,"-","chr5:59038971-59126503",0.0411,0.0283,0.0103,0.0166,-0.0169,16,"low_psi","dox_075",0.1087,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","no_dox",0.0438,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","dox_0125",0.0565,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","dox_0187",0.118,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","dox_021",0.0783,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","dox_025",0.05,"1"
"TBCCD1",0,"-","chr3:186558572-186570107",0.1444,-0.0283,-0.0397,0.0615,0.0127,76,"high_psi","dox_075",0.1944,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","no_dox",0.0091,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","dox_0125",0.006,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","dox_0187",0.0624,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","dox_021",0.0224,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","dox_025",0.0058,"1"
"PFKFB4",0,"-","chr3:48523830-48535512",0.1033,-0.0166,-0.04,0.0564,-0.0031,17,"low_psi","dox_075",0.1091,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","no_dox",0.0452,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","dox_0125",0.0695,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","dox_0187",0.0578,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","dox_021",0.054,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","dox_025",0.0452,"1"
"TUSC2",0,"-","chr3:50326186-50326385",0.0631,-0.0088,-0.0038,-0.0117,0.0243,15,"low_psi","dox_075",0.1083,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","no_dox",0.0325,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","dox_0125",0.0216,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","dox_0187",0.0989,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","dox_021",0.0446,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","dox_025",0.0707,"1"
"SLC41A3",0,"-","chr3:126006564-126007114",0.0503,0.0261,-0.0543,0.0773,-0.0109,33,"low_psi","dox_075",0.121,"1"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","no_dox",0.0379,"2"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","dox_0125",0.006,"2"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","dox_0187",0.0636,"2"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","dox_021",0.0064,"2"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","dox_025",0.0086,"2"
"IQCG",0,"-","chr3:197913495-197913881",0.1503,0.0022,-0.0572,0.0576,-0.0319,64,"mid_psi","dox_075",0.1589,"2"
"ABHD14A-ACY1",0,"+","chr3:51975204-51984047",-0.00900000000000001,0.0838,-0.0823,-0.0173,0.1312,48,"mid_psi","no_dox",0.03,"2"
"ABHD14A-ACY1",0,"+","chr3:51975204-51984047",-0.00900000000000001,0.0838,-0.0823,-0.0173,0.1312,48,"mid_psi","dox_0125",0.1612,"2"
"ABHD14A-ACY1",0,"+","chr3:51975204-51984047",-0.00900000000000001,0.0838,-0.0823,-0.0173,0.1312,48,"mid_psi","dox_0187",0.1439,"2"
