"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","color_gene_name","name","value"
"RAB5C",1,"-","chr17:42136363-42137762",0.1001,-0.0675,0.0678,-0.0231,0.0218,"none","dox_075",0.1044
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","no_dox",0.0284
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","dox_0125",0.0327
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","dox_0187",0.0523
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","dox_021",0.033
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","dox_025",0.1459
"CRACD",1,"+","chr4:56118453-56179284",-0.0177,0.1129,-0.0193,0.0196,0.0043,"none","dox_075",0.1282
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","no_dox",0.0086
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","dox_0125",0.9913
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","dox_0187",0.9917
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","dox_021",0.9612
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","dox_025",0.989
"CRACD",1,"+","chr4:56301718-56307535",0.00180000000000002,0.0277999999999999,-0.0305,0.000400000000000067,0.9827,"early","dox_075",0.9908
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","no_dox",0.0182
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","dox_0125",0.0836
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","dox_0187",0.0463
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","dox_021",0.1003
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","dox_025",0.0334
"MAPK10",0,"-","chr4:86159467-86194319",0.08,-0.0669,0.054,-0.0373,0.0654,"none","dox_075",0.1134
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","no_dox",5e-04
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","dox_0125",0.032
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","dox_0187",0.0153
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","dox_021",0.0224
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","dox_025",0.03
"WSB1",0,"+","chr17:27308848-27309099",0.1128,0.0076,0.0071,-0.0167,0.0315,"none","dox_075",0.1428
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","no_dox",0.011
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","dox_0125",0.0141
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","dox_0187",0.0507
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","dox_021",0.0229
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","dox_025",0.0374
"NEIL3",1,"+","chr4:177344704-177351380",0.0802,0.0145,-0.0278,0.0366,0.0031,"none","dox_075",0.1176
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","no_dox",0.0336
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","dox_0125",0.0791
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","dox_0187",0.062
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","dox_021",0.0577
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","dox_025",0.1616
"STIM2",0,"+","chr4:27007700-27007983",0.0212,0.1039,-0.0043,-0.0171,0.0455,"none","dox_075",0.1828
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","no_dox",0.0329
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","dox_0125",0.108
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","dox_0187",0.0669
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","dox_021",0.139
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","dox_025",0.082
"STIM2",0,"+","chr4:27008006-27008428",0.0662,-0.057,0.0721,-0.0411,0.0751,"none","dox_075",0.1482
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","no_dox",0.0433
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","dox_0125",0.1129
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","dox_0187",0.0385
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","dox_021",0.1269
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","dox_025",0.0874
"B3GAT1",1,"-","chr11:134393817-134411807",0.0315,-0.0395,0.0884,-0.0744,0.0696,"none","dox_075",0.1189
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","no_dox",9e-04
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","dox_0125",9e-04
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","dox_0187",0.0228
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","dox_021",0.0974
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","dox_025",0.0562
"MADD",1,"+","chr11:47325032-47326738",0.0482,-0.0412,0.0746,0.0219,0,"none","dox_075",0.1044
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","no_dox",4e-04
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","dox_0125",4e-04
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","dox_0187",0.014
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","dox_021",0.014
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","dox_025",0.0738
"MADD",1,"+","chr11:47325032-47328658",0.0657,0.0598,0,0.0136,0,"none","dox_075",0.1395
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","no_dox",0.0218
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","dox_0125",0.0611
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","dox_0187",0.0368
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","dox_021",0.0639
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","dox_025",0.1111
"NUP98",1,"-","chr11:3782145-3793845",0.00549999999999999,0.0472,0.0271,-0.0243,0.0393,"none","dox_075",0.1166
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","no_dox",0.0184
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","dox_0125",0.1194
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","dox_0187",0.1017
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","dox_021",0.0649
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","dox_025",0.0516
"PPFIBP1",0,"+","chr12:27656730-27658816",0.1329,-0.0133,-0.0368,-0.0177,0.101,"none","dox_075",0.1845
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","no_dox",0.0281
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","dox_0125",0.0797
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","dox_0187",0.0772
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","dox_021",0.0546
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","dox_025",0.0882
"PPFIBP1",0,"+","chr12:27658848-27660884",0.0976,0.0336,-0.0226,-0.00249999999999999,0.0516,"none","dox_075",0.1858
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","no_dox",0.0114
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","dox_0125",0.0367
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","dox_0187",0.0363
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","dox_021",0.0262
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","dox_025",0.0132
"CAPRIN2",1,"-","chr12:30713885-30716508",0.1036,-0.013,-0.0101,-0.000400000000000005,0.0253,"none","dox_075",0.1168
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","no_dox",0.0245
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","dox_0125",0.0124
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","dox_0187",0.0504
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","dox_021",0.0341
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","dox_025",0.1085
"MVK",1,"+","chr12:109594903-109595028",0.3414,0.0744,-0.0163,0.038,-0.0121,"none","dox_075",0.4499
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","no_dox",0.0346
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","dox_0125",0.0545
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","dox_0187",0.1184
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","dox_021",0.1936
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","dox_025",0.6887
"CAMKK2",0,"-","chr12:121240869-121244573",0.1434,0.4951,0.0752,0.0639,0.0199,"none","dox_075",0.8321
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","no_dox",0.0404
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","dox_0125",0.0104
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","dox_0187",0.0425
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","dox_021",0.0014
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","dox_025",0.025
"UBE4A",1,"+","chr11:118359674-118364148",0.0922,0.0236,-0.0411,0.0321,-0.03,"none","dox_075",0.1172
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","no_dox",0.0106
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","dox_0125",0.0793
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","dox_0187",0.0774
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","dox_021",0.0572
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","dox_025",0.1666
"CBL",1,"+","chr11:119206612-119271735",-0.0597,0.1094,-0.0202,-0.0019,0.0687,"none","dox_075",0.1069
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","no_dox",0.002
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","dox_0125",0.0055
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","dox_0187",0.0037
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","dox_021",0.7644
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","dox_025",0.8455
"ARPC3",0,"-","chr12:110443067-110445452",-0.00309999999999999,0.0811000000000001,0.7607,-0.0018,0.0035,"none","dox_075",0.8424
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","no_dox",0.0285
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","dox_0125",0.1116
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","dox_0187",0.0743
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","dox_021",0.0342
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","dox_025",0.0552
"OGFOD2",0,"+","chr12:122976963-122978325",0.1003,0.021,-0.0401,-0.0373,0.0831,"none","dox_075",0.1555
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","no_dox",0.0373
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","dox_0125",0.0685
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","dox_0187",0.0378
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","dox_021",0.0853
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","dox_025",0.0469
"SLC38A1",1,"-","chr12:46254936-46256692",0.0704,-0.0384,0.0475,-0.0307,0.0312,"none","dox_075",0.1173
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","no_dox",0.0415
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","dox_0125",0.0489
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","dox_0187",0.0785
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","dox_021",0.0821
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","dox_025",0.0351
"RFC5",0,"+","chr12:118016892-118017690",0.0987,-0.047,0.00360000000000001,0.0296,0.0074,"none","dox_075",0.1338
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","no_dox",0.0191
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","dox_0125",0.0199
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","dox_0187",0.0226
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","dox_021",0.0293
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","dox_025",0.0323
"RFC5",0,"+","chr12:118017815-118019072",0.0832,0.003,0.0067,0.0027,0.000800000000000002,"none","dox_075",0.1155
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","no_dox",0.0302
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","dox_0125",0.0433
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","dox_0187",0.0843
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","dox_021",0.0606
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","dox_025",0.0485
"PITPNM1",1,"-","chr11:67493552-67493688",0.0747,-0.0121,-0.0237,0.041,0.0131,"none","dox_075",0.1232
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","no_dox",0.0062
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","dox_0125",0.0056
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","dox_0187",0.0284
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","dox_021",0.0683
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","dox_025",0.0197
"UHRF1BP1L",0,"-","chr12:100083134-100086275",0.1053,-0.0486,0.0399,0.0228,-6e-04,"none","dox_075",0.125
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","no_dox",0.043
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","dox_0125",0.0806
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","dox_0187",0.0422
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","dox_021",0.0668
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","dox_025",0.0221
"GTF2H3",0,"+","chr12:123633872-123645455",0.0856,-0.0447,0.0246,-0.0384,0.0376,"none","dox_075",0.1077
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","no_dox",0.0482
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","dox_0125",0.0798
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","dox_0187",0.1312
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","dox_021",0.0568
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","dox_025",0.101
"STX2",1,"-","chr12:130804543-130806982",0.0728,0.0442,-0.0744,0.0514,0.0316,"none","dox_075",0.1738
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","no_dox",0.028
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","dox_0125",0.0403
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","dox_0187",0.0437
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","dox_021",0.0371
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","dox_025",0.0491
"STX2",1,"-","chr12:130801489-130806981",0.0808,0.012,-0.0066,0.0034,0.0123,"none","dox_075",0.1299
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","no_dox",0.0159
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","dox_0125",0.005
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","dox_0187",0.0189
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","dox_021",0.0773
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","dox_025",0.052
"BTN3A3",0,"+","chr6:26440719-26443382",0.1436,-0.0253,0.0584,0.0139,-0.0109,"none","dox_075",0.1956
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","no_dox",0.0378
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","dox_0125",0.004
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","dox_0187",0.0029
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","dox_021",0.028
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","dox_025",0.0043
"HCFC2",1,"+","chr12:104096433-104097648",0.1447,-0.0237,0.0251,-0.0011,-0.0338,"none","dox_075",0.149
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","no_dox",0.0183
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","dox_0125",0.0861
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","dox_0187",0.0625
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","dox_021",0.0636
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","dox_025",0.0429
"HCFC2",0,"+","chr12:104097691-104098343",0.1,-0.0207,0.0011,-0.0236,0.0678,"none","dox_075",0.1429
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","no_dox",0.0068
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","dox_0125",0.0823
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","dox_0187",0.0556
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","dox_021",0.0425
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","dox_025",0.1108
"PDE10A",0,"-","chr6:165416281-165418353",-0.00699999999999999,0.0683,-0.0131,-0.0267,0.0755,"none","dox_075",0.1038
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","no_dox",0.036
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","dox_0125",0.0273
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","dox_0187",0.0464
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","dox_021",0.0023
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","dox_025",0.0097
"FIG4",0,"+","chr6:109716568-109732637",0.103,0.0074,-0.0441,0.0191,-0.0087,"none","dox_075",0.1127
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","no_dox",0.0024
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","dox_0125",0.004
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","dox_0187",0.0044
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","dox_021",0.0099
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","dox_025",0.0124
"SLC29A1",0,"+","chr6:44223955-44227263",0.0883,0.0025,0.0055,4e-04,0.0016,"none","dox_075",0.1007
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","no_dox",0.0383
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","dox_0125",0.0615
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","dox_0187",0.06
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","dox_021",0.0993
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","dox_025",0.0988
"QKI",0,"+","chr6:163562069-163563444",0.0055,-5e-04,0.0393,-0.0015,0.0232,"none","dox_075",0.1043
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,"none","no_dox",0.038
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,"none","dox_0125",0.1149
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,"none","dox_0187",0.1813
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,"none","dox_021",0.161
"BTN2A1",0,"+","chr6:26466088-26467719",-0.0151,-0.0353,-0.0203,0.0664,0.0769,"none","dox_025",0.1257
