#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000319854.7	848	0.42575	5.81158447266	1	1	coding
ENST00000378676.1	784	0.40498	6.13275146484	1	1	coding
ENST00000488072.1	96	0.43229	10.7749633789	-1	0.170836	noncoding
ENST00000606676.1	107	0.35657	5.58001708984	-1	0.0559605	noncoding
ENST00000440118.1	324	0.36948	9.22784423828	-1	0.346481	noncoding
ENST00000509437.6	193	0.34334	8.69268798828	1	0.919084	coding
ENST00000324170.7	171	0.36384	8.92645263672	1	0.871869	coding
ENST00000513848.5	157	0.42218	7.72149658203	1	0.946608	coding
ENST00000513541.5	115	0.40413	10.3330688477	1	0.488766	noncoding
ENST00000508080.5	60	0.39213	12.180847168	1	0.0445068	noncoding
ENST00000509008.1	93	0.40861	10.549621582	1	0.266905	noncoding
ENST00000504170.2	73	0.39163	10.0293579102	1	0.097198	noncoding
ENST00000304858.7	841	0.46087	5.10687255859	1	1	coding
ENST00000514825.1	171	0.45694	5.14215087891	1	0.99586	coding
ENST00000520693.5	364	0.43519	9.42877197266	1	0.999999	coding
ENST00000519312.5	194	0.42133	9.62432861328	1	0.988794	coding
ENST00000265334.9	593	0.46223	9.35491943359	1	1	coding
ENST00000523054.5	402	0.45656	9.42791748047	1	1	coding
ENST00000520592.1	161	0.42585	9.28057861328	1	0.947855	coding
ENST00000523832.1	456	0.46085	9.11529541016	1	1	coding
ENST00000521755.1	63	0.40188	6.69110107422	1	0.0555322	noncoding
ENST00000522501.1	119	0.4233	9.89739990234	-1	0.152173	noncoding
ENST00000678771.1	296	0.35839	8.50921630859	1	0.999628	coding
ENST00000678434.1	217	0.32704	9.02703857422	1	0.940433	coding
ENST00000677273.1	234	0.36564	9.13018798828	1	0.992015	coding
ENST00000676829.1	59	0.3581	11.4651489258	1	0.0409496	noncoding
ENST00000297156.4	297	0.37017	8.19561767578	1	0.999843	coding
ENST00000514518.1	81	0.34915	10.0543823242	1	0.0831326	noncoding
ENST00000394945.6	440	0.34026	5.73785400391	1	1	coding
ENST00000282223.11	295	0.34343	4.92559814453	1	0.999982	coding
ENST00000515091.1	84	0.4453	10.3689575195	-1	0.138743	noncoding
ENST00000635347.1	87	0.39638	8.63421630859	1	0.167475	noncoding
ENST00000505690.1	139	0.43742	9.00750732422	-1	0.140578	noncoding
ENST00000033079.7	916	0.47046	4.87127685547	1	1	coding
ENST00000689681.1	938	0.46353	4.87750244141	1	1	coding
ENST00000425075.6	792	0.47732	4.83953857422	1	1	coding
ENST00000508403.5	64	0.44824	5.04388427734	-1	0.0308379	noncoding
ENST00000510804.1	23	0.35942	6.50433349609	1	0.00413944	noncoding
ENST00000505007.5	98	0.43246	6.22320556641	-1	0.0472233	noncoding
ENST00000398733.8	148	0.35676	7.68585205078	1	0.729021	coding
ENST00000398734.8	148	0.36141	7.68585205078	1	0.748691	coding
ENST00000505548.5	119	0.38201	8.47650146484	1	0.460619	noncoding
ENST00000253815.3	119	0.44209	8.47650146484	1	0.723669	coding
ENST00000507521.1	24	0.38193	3.91278076172	-1	0.0109081	noncoding
ENST00000666403.1	59	0.36774	11.7184448242	1	0.0415179	noncoding
ENST00000685773.1	57	0.33828	11.1649780273	1	0.0354032	noncoding
ENST00000686990.1	57	0.3332	11.1649780273	1	0.0346821	noncoding
ENST00000655235.1	139	0.36665	9.66522216797	1	0.586277	coding
ENST00000624712.1	94	0.42947	11.8806762695	1	0.290659	noncoding
ENST00000660962.1	51	0.39556	10.5942993164	1	0.0420616	noncoding
ENST00000624176.1	119	0.40753	9.73138427734	1	0.567268	coding
ENST00000618834.1	799	0.36597	4.72576904297	1	1	coding
ENST00000530339.2	948	0.43665	4.96282958984	1	1	coding
ENST00000512229.6	902	0.44652	4.88214111328	1	1	coding
ENST00000672575.1	807	0.44943	4.70318603516	1	1	coding
ENST00000571252.3	963	0.44041	4.79449462891	1	1	coding
ENST00000612927.1	852	0.45354	4.68267822266	1	1	coding
ENST00000645722.2	760	0.33362	6.23089599609	1	1	coding
ENST00000274498.9	815	0.33362	6.19952392578	1	1	coding
ENST00000642734.1	687	0.42076	6.53692626953	1	1	coding
ENST00000469131.6	161	0.44004	5.35101318359	-1	0.140986	noncoding
ENST00000470032.1	29	0.39266	7.84796142578	1	0.00733497	noncoding
ENST00000443674.5	343	0.39513	5.83160400391	1	1	coding
ENST00000443045.1	80	0.4179	9.80975341797	-1	0.110024	noncoding
ENST00000421521.5	139	0.43429	6.16400146484	1	0.928316	coding
ENST00000425417.2	83	0.38713	6.52362060547	1	0.146391	noncoding
ENST00000394243.5	930	0.35366	8.91827392578	1	1	coding
ENST00000522122.1	930	0.38363	8.91827392578	1	1	coding
ENST00000307662.5	904	0.40112	9.78997802734	1	1	coding
ENST00000280969.9	324	0.44681	6.18682861328	1	1	coding
ENST00000519719.1	80	0.42653	4.60650634766	1	0.379895	noncoding
ENST00000694947.1	342	0.47136	6.67547607422	1	1	coding
ENST00000694954.1	136	0.44373	9.55169677734	1	0.87983	coding
ENST00000321757.11	335	0.46671	6.89801025391	1	1	coding
ENST00000443155.5	316	0.43146	8.43572998047	1	0.999995	coding
ENST00000389118.8	577	0.42584	5.64251708984	1	1	coding
ENST00000519256.5	577	0.47503	5.64251708984	1	1	coding
ENST00000523189.6	1089	0.46607	6.02447509766	1	1	coding
ENST00000522066.5	581	0.35996	5.49371337891	1	1	coding
ENST00000520864.5	473	0.35599	6.17437744141	1	1	coding
ENST00000523727.1	92	0.45155	6.04803466797	1	0.419168	noncoding
ENST00000522734.1	56	0.44281	4.45941162109	-1	0.029103	noncoding
ENST00000520879.5	167	0.51084	5.11395263672	-1	0.18578	noncoding
ENST00000522380.2	199	0.48706	4.92291259766	1	0.999302	coding
ENST00000521165.1	58	0.38888	6.07391357422	1	0.0423467	noncoding
ENST00000518492.1	64	0.4429	7.99847412109	1	0.0868917	noncoding
ENST00000521759.5	414	0.41055	5.84869384766	1	1	coding
ENST00000521834.1	119	0.33042	6.02679443359	1	0.424868	noncoding
ENST00000393693.7	135	0.44001	4.41497802734	1	0.971037	coding
ENST00000310112.7	135	0.42987	4.41497802734	1	0.968463	coding
ENST00000614675.4	121	0.41801	4.31695556641	1	0.919698	coding
ENST00000510387.5	135	0.45253	4.41497802734	1	0.972135	coding
ENST00000508006.1	152	0.38624	10.5126342773	1	0.764592	coding
ENST00000503708.5	201	0.39	8.32122802734	-1	0.19324	noncoding
ENST00000393648.6	735	0.4552	5.86907958984	1	1	coding
ENST00000502906.5	803	0.42598	6.36102294922	1	1	coding
ENST00000292408.9	803	0.45663	6.36102294922	1	1	coding
ENST00000507708.1	42	0.29562	4.49310302734	1	0.0279805	noncoding
ENST00000393637.5	763	0.43558	6.33380126953	1	1	coding
ENST00000430285.5	95	0.40622	9.35650634766	-1	0.106921	noncoding
ENST00000426612.5	148	0.35402	5.38494873047	1	0.893819	coding
ENST00000509511.5	447	0.42286	6.46417236328	1	1	coding
ENST00000508139.1	115	0.44301	11.3810424805	-1	0.22504	noncoding
ENST00000511076.1	160	0.41712	8.34930419922	-1	0.141038	noncoding
ENST00000696193.1	247	0.3819	5.16729736328	1	0.999889	coding
ENST00000253496.4	616	0.42118	8.03570556641	1	1	coding
ENST00000502854.5	198	0.338	11.5877075195	1	0.702863	coding
ENST00000504406.5	189	0.34161	11.374206543	-1	0.152392	noncoding
ENST00000510358.5	186	0.32414	11.4684448242	-1	0.122786	noncoding
ENST00000514943.1	56	0.4309	11.1676635742	-1	0.149829	noncoding
ENST00000503736.1	143	0.41556	9.62982177734	-1	0.166716	noncoding
ENST00000452135.7	425	0.39256	5.40997314453	1	1	coding
ENST00000393360.7	383	0.36837	5.97686767578	1	1	coding
ENST00000455781.5	425	0.37539	5.49176025391	1	1	coding
ENST00000347470.8	340	0.44607	5.43109130859	1	1	coding
ENST00000397072.7	353	0.48426	6.23370361328	1	1	coding
ENST00000393362.8	262	0.42431	8.59552001953	-1	0.359635	noncoding
ENST00000425491.6	243	0.35162	8.52117919922	1	0.993862	coding
ENST00000539014.5	215	0.42995	8.90045166016	1	0.99781	coding
ENST00000523583.1	103	0.43248	9.30072021484	-1	0.10855	noncoding
ENST00000261937.11	1364	0.45418	5.90338134766	1	1	coding
ENST00000502603.5	179	0.35371	5.56549072266	1	0.977856	coding
ENST00000507059.5	634	0.39205	8.53680419922	1	1	coding
ENST00000393347.7	1299	0.43687	5.89239501953	1	1	coding
ENST00000510000.1	75	0.40474	8.80096435547	1	0.108032	noncoding
ENST00000514810.1	177	0.40643	9.29412841797	-1	0.193826	noncoding
ENST00000512795.1	142	0.4206	7.69232177734	-1	0.102001	noncoding
ENST00000274773.12	512	0.43681	7.81329345703	1	1	coding
ENST00000393315.5	304	0.38774	6.97796630859	1	0.999983	coding
ENST00000422067.2	304	0.43833	6.97796630859	1	0.999997	coding
ENST00000509199.1	37	0.38844	9.43109130859	-1	0.0798478	noncoding
ENST00000334421.5	222	0.45401	6.53338623047	1	0.999671	coding
ENST00000315073.10	631	0.42799	4.98577880859	1	1	coding
ENST00000508930.1	397	0.36117	4.43109130859	1	1	coding
ENST00000503114.1	297	0.46449	4.66326904297	1	0.999999	coding
ENST00000515223.1	227	0.31865	4.52520751953	1	0.998738	coding
ENST00000515834.1	129	0.28014	8.80084228516	1	0.193002	noncoding
ENST00000514219.1	75	0.4405	8.50762939453	1	0.162129	noncoding
ENST00000657194.2	54	0.33975	8.36566162109	1	0.0204369	noncoding
ENST00000433265.4	59	0.34522	9.15167236328	1	0.0301411	noncoding
ENST00000514146.1	54	0.39553	8.36566162109	1	0.0317357	noncoding
ENST00000509252.2	39	0.37303	8.94110107422	1	0.0140129	noncoding
ENST00000507434.1	41	0.45875	10.7288208008	1	0.0671586	noncoding
ENST00000344450.9	185	0.28305	8.27606201172	1	0.666005	coding
ENST00000603881.5	28	0.37284	5.36236572266	-1	0.0161987	noncoding
ENST00000603795.5	103	0.35781	5.33990478516	1	0.388653	noncoding
ENST00000419235.7	206	0.30429	7.08319091797	1	0.940996	coding
ENST00000603726.5	82	0.34043	5.86920166016	1	0.105503	noncoding
ENST00000380739.6	380	0.36798	5.90374755859	1	1	coding
ENST00000490094.5	207	0.46204	9.20050048828	-1	0.309238	noncoding
ENST00000476896.5	189	0.47752	9.27191162109	-1	0.28652	noncoding
ENST00000460260.1	102	0.36449	9.22125244141	-1	0.126258	noncoding
ENST00000380472.7	139	0.37894	5.11260986328	-1	0.0767001	noncoding
ENST00000397717.7	139	0.44427	5.11260986328	-1	0.107939	noncoding
ENST00000380455.11	232	0.45813	5.87432861328	1	0.999889	coding
ENST00000338130.7	232	0.39159	5.87432861328	1	0.999587	coding
ENST00000380454.8	194	0.47473	6.07208251953	1	0.998495	coding
ENST00000606474.1	36	0.40716	8.88543701172	1	0.0153911	noncoding
ENST00000319533.9	341	0.43448	6.53631591797	1	1	coding
ENST00000618533.4	322	0.46085	5.95526123047	1	1	coding
ENST00000464646.1	304	0.46558	5.38238525391	1	0.999999	coding
ENST00000468105.5	195	0.45299	9.18414306641	-1	0.264896	noncoding
ENST00000244766.7	143	0.40652	6.53533935547	1	0.899634	coding
ENST00000622188.4	169	0.36992	8.48992919922	1	0.892396	coding
ENST00000274695.8	580	0.47059	7.19586181641	1	1	coding
ENST00000613575.4	98	0.29367	5.11627197266	1	0.261588	noncoding
ENST00000378610.1	580	0.47059	7.19586181641	1	1	coding
ENST00000476517.1	110	0.45133	9.26361083984	1	0.662039	coding
ENST00000658335.1	77	0.32005	9.94659423828	1	0.0555956	noncoding
ENST00000658630.1	77	0.31924	9.94659423828	1	0.0552781	noncoding
ENST00000606723.2	77	0.29452	9.94659423828	1	0.0484598	noncoding
ENST00000656572.1	77	0.31649	9.94659423828	1	0.0542447	noncoding
ENST00000670129.1	67	0.31089	5.64324951172	1	0.0487344	noncoding
ENST00000656696.1	68	0.31649	9.85540771484	1	0.0400235	noncoding
ENST00000666742.1	67	0.36249	5.64324951172	1	0.063419	noncoding
ENST00000469230.5	337	0.4626	5.60296630859	1	1	coding
ENST00000352867.6	408	0.39069	5.62432861328	1	1	coding
ENST00000356709.9	524	0.39069	5.72833251953	1	1	coding
ENST00000493275.5	239	0.45174	5.11724853516	-1	0.447074	noncoding
ENST00000472507.5	110	0.48472	4.60626220703	-1	0.0950525	noncoding
ENST00000482536.5	314	0.45747	6.26593017578	1	0.999999	coding
ENST00000482636.1	199	0.46369	6.96173095703	1	0.998429	coding
ENST00000471116.5	104	0.4233	4.95587158203	-1	0.0535046	noncoding
ENST00000416795.6	524	0.43184	5.72833251953	1	1	coding
ENST00000483410.1	184	0.4322	5.20111083984	-1	0.193192	noncoding
ENST00000495632.1	133	0.30644	7.72039794922	1	0.338599	noncoding
ENST00000692173.1	278	0.30021	9.34942626953	1	0.975866	coding
ENST00000687798.1	278	0.29257	9.34942626953	1	0.966428	coding
ENST00000690588.1	278	0.32563	9.34942626953	1	0.992337	coding
ENST00000416749.2	278	0.31627	9.34942626953	1	0.988242	coding
ENST00000529104.2	124	0.28415	9.72210693359	1	0.156567	noncoding
ENST00000406489.2	36	0.46534	8.80377197266	1	0.0286684	noncoding
ENST00000562227.2	270	0.37645	8.52520751953	1	0.999386	coding
ENST00000440790.6	270	0.43331	8.52520751953	1	0.999926	coding
ENST00000570126.1	43	0.41267	9.30059814453	1	0.0263196	noncoding
ENST00000570042.5	43	0.3964	9.30059814453	1	0.0224248	noncoding
ENST00000316606.10	345	0.3698	8.86029052734	1	0.999972	coding
ENST00000421553.7	480	0.3906	8.36187744141	1	1	coding
ENST00000611552.2	271	0.38804	9.13580322266	1	0.999442	coding
ENST00000623276.3	479	0.4218	8.36187744141	1	1	coding
ENST00000614088.1	345	0.37664	8.86029052734	1	0.999981	coding
ENST00000619937.4	480	0.40023	8.36187744141	1	1	coding
ENST00000480999.1	110	0.31061	6.91937255859	1	0.202341	noncoding
ENST00000437089.5	540	0.43351	4.97796630859	1	1	coding
ENST00000454678.7	540	0.43413	4.97796630859	1	1	coding
ENST00000453195.5	540	0.43413	4.97796630859	1	1	coding
ENST00000416596.5	248	0.4149	7.98516845703	-1	0.302574	noncoding
ENST00000418026.1	157	0.40329	8.49591064453	-1	0.139738	noncoding
ENST00000434785.5	122	0.41253	7.49737548828	-1	0.0773801	noncoding
ENST00000376569.7	877	0.43504	6.07012939453	1	1	coding
ENST00000376570.8	877	0.44338	6.07012939453	1	1	coding
ENST00000428153.6	267	0.31072	5.53485107422	-1	0.329873	noncoding
ENST00000376568.8	914	0.43256	6.37664794922	1	1	coding
ENST00000452441.5	914	0.44642	6.37664794922	1	1	coding
ENST00000514434.1	133	0.47147	6.28131103516	-1	0.0920524	noncoding
ENST00000375863.7	113	0.41968	7.47259521484	1	0.572792	coding
ENST00000474395.5	97	0.38387	8.77105712891	-1	0.0964398	noncoding
ENST00000467098.1	62	0.44366	5.04583740234	1	0.130589	noncoding
ENST00000460141.1	129	0.32561	7.78948974609	1	0.35829	noncoding
ENST00000461572.1	0	0.44833	0.0	-1	0.0465916	noncoding
ENST00000375779.6	242	0.46272	5.08660888672	1	0.999968	coding
ENST00000616760.1	242	0.49093	5.08660888672	1	0.999956	coding
ENST00000375784.8	242	0.47014	5.08660888672	1	0.999967	coding
ENST00000466132.5	322	0.43068	9.35125732422	1	0.999992	coding
ENST00000479644.1	282	0.3295	11.4786987305	1	0.954956	coding
ENST00000492583.5	326	0.42562	9.09429931641	1	0.999994	coding
ENST00000375333.3	369	0.38977	9.79791259766	1	0.999992	coding
ENST00000473983.5	159	0.38329	7.81524658203	1	0.89439	coding
ENST00000478486.5	213	0.45023	9.70843505859	1	0.998309	coding
ENST00000685781.1	255	0.42478	9.59442138672	1	0.999599	coding
ENST00000463823.5	60	0.38403	10.8126831055	1	0.054938	noncoding
ENST00000483801.6	110	0.33181	10.1111450195	1	0.177887	noncoding
ENST00000466336.5	143	0.41434	7.74481201172	1	0.872849	coding
ENST00000491861.5	212	0.40097	8.82293701172	1	0.993932	coding
ENST00000484540.5	116	0.46864	4.85833740234	1	0.866907	coding
ENST00000490822.1	58	0.32992	9.61761474609	1	0.0289875	noncoding
ENST00000414204.5	180	0.42168	6.35308837891	-1	0.148622	noncoding
ENST00000361568.6	309	0.4101	5.97613525391	1	0.999998	coding
ENST00000478521.5	104	0.42449	8.46502685547	1	0.445864	noncoding
ENST00000395523.5	303	0.38509	5.86590576172	1	0.999994	coding
ENST00000375137.6	303	0.37371	5.86590576172	1	0.99999	coding
ENST00000375143.6	303	0.41012	5.86590576172	1	0.999997	coding
ENST00000324816.11	303	0.41012	5.86590576172	1	0.999997	coding
ENST00000436118.2	98	0.38533	7.79388427734	1	0.238125	noncoding
ENST00000469940.5	97	0.34674	4.97784423828	1	0.324874	noncoding
ENST00000473619.5	134	0.45828	4.50347900391	1	0.96764	coding
ENST00000488669.5	77	0.41725	4.47357177734	1	0.336213	noncoding
ENST00000484849.5	304	0.44649	5.22662353516	1	0.999999	coding
ENST00000375070.7	427	0.43789	7.02642822266	1	1	coding
ENST00000438221.6	395	0.43831	7.62689208984	1	1	coding
ENST00000450110.5	234	0.4192	9.65411376953	-1	0.314237	noncoding
ENST00000538695.2	160	0.39104	10.2232055664	1	0.852637	coding
ENST00000444757.5	220	0.40131	9.80157470703	-1	0.26507	noncoding
ENST00000374675.7	470	0.43189	6.36138916016	1	1	coding
ENST00000374677.8	470	0.43401	6.36138916016	1	1	coding
ENST00000428849.7	674	0.46358	9.15045166016	1	1	coding
ENST00000486695.1	176	0.38961	8.38153076172	1	0.952136	coding
ENST00000494554.2	72	0.39511	10.2716674805	1	0.0991475	noncoding
ENST00000340692.10	637	0.4535	9.40216064453	1	1	coding
ENST00000373188.6	386	0.46386	9.41888427734	1	1	coding
ENST00000373195.7	534	0.45891	8.94036865234	1	1	coding
ENST00000695948.1	1213	0.39983	6.27117919922	1	1	coding
ENST00000695966.1	1201	0.42033	6.25860595703	1	1	coding
ENST00000541110.5	1221	0.42033	6.34613037109	1	1	coding
ENST00000372922.8	1201	0.43723	6.25860595703	1	1	coding
ENST00000340840.6	1130	0.49127	6.42413330078	1	1	coding
ENST00000354325.2	1118	0.49127	6.41278076172	1	1	coding
ENST00000481352.6	151	0.3792	4.74993896484	1	0.964711	coding
ENST00000512472.5	100	0.45164	4.56353759766	1	0.739828	coding
ENST00000642195.1	347	0.43998	5.30938720703	1	1	coding
ENST00000304004.7	343	0.44975	5.65301513672	1	1	coding
ENST00000488601.6	151	0.42499	4.74993896484	1	0.984915	coding
ENST00000423780.1	131	0.43251	5.24322509766	-1	0.0851085	noncoding
ENST00000476772.5	132	0.35955	5.63482666016	1	0.754692	coding
ENST00000672860.3	216	0.36359	9.22943115234	1	0.979269	coding
ENST00000372067.8	192	0.36359	7.87713623047	1	0.965002	coding
ENST00000372064.9	148	0.36695	6.48931884766	1	0.846811	coding
ENST00000372077.8	148	0.36695	6.48931884766	1	0.846811	coding
ENST00000518538.5	142	0.39395	6.11492919922	1	0.891843	coding
ENST00000512683.1	144	0.4341	5.60809326172	1	0.959513	coding
ENST00000230480.10	164	0.36586	7.46417236328	1	0.892799	coding
ENST00000480614.1	203	0.29223	9.86712646484	1	0.668661	coding
ENST00000497139.5	105	0.34239	9.72564697266	1	0.176199	noncoding
ENST00000493786.2	86	0.39866	9.52557373047	1	0.175648	noncoding
ENST00000666605.1	62	0.31649	9.58001708984	1	0.0312117	noncoding
ENST00000663931.1	62	0.38067	9.58001708984	1	0.0502092	noncoding
ENST00000666938.1	62	0.37163	9.58001708984	1	0.0459744	noncoding
ENST00000658849.1	62	0.31649	9.58001708984	1	0.0312117	noncoding
ENST00000662922.1	96	0.28855	5.79034423828	1	0.173512	noncoding
ENST00000606714.6	62	0.40198	9.58001708984	1	0.0633888	noncoding
ENST00000667019.1	84	0.42508	6.48052978516	1	0.229674	noncoding
ENST00000664753.1	62	0.36706	9.58001708984	1	0.0440777	noncoding
ENST00000453216.2	95	0.37021	8.93109130859	-1	0.10809	noncoding
ENST00000657776.1	96	0.3231	5.79034423828	1	0.185284	noncoding
ENST00000643631.2	65	0.31518	10.1040649414	1	0.0374678	noncoding
ENST00000602367.2	95	0.36029	5.57183837891	1	0.265235	noncoding
ENST00000406724.1	65	0.30745	10.1040649414	1	0.0363898	noncoding
ENST00000370598.6	1523	0.39432	6.69305419922	1	1	coding
ENST00000684661.1	1064	0.29607	8.26275634766	1	1	coding
ENST00000238918.12	729	0.46145	7.50616455078	1	1	coding
ENST00000604969.1	68	0.32709	8.84100341797	-1	0.127703	noncoding
ENST00000514185.5	47	0.4294	5.98358154297	1	0.032147	noncoding
ENST00000505769.5	1096	0.47394	5.16644287109	1	1	coding
ENST00000515323.5	505	0.48989	5.55377197266	-1	0.991528	coding
ENST00000418814.7	1516	0.46048	5.21820068359	1	1	coding
ENST00000508844.5	103	0.37109	6.23187255859	1	0.331313	noncoding
ENST00000515280.5	101	0.42971	5.23223876953	1	0.627987	coding
ENST00000457062.6	1303	0.46818	5.13275146484	1	1	coding
ENST00000361499.7	1320	0.48761	5.11065673828	1	1	coding
ENST00000194672.11	1183	0.45998	5.10540771484	1	1	coding
ENST00000393299.6	426	0.45941	5.95513916016	1	1	coding
ENST00000425415.2	94	0.28474	5.15728759766	1	0.229492	noncoding
ENST00000692474.1	49	0.28237	5.01275634766	1	0.0360814	noncoding
ENST00000671258.1	62	0.33496	8.93109130859	1	0.0306672	noncoding
ENST00000688323.1	11	0.35339	5.58294677734	1	1.7433e-05	noncoding
ENST00000691944.1	82	0.31898	8.42071533203	1	0.0583389	noncoding
ENST00000369651.7	525	0.44166	6.51031494141	1	1	coding
ENST00000257770.8	575	0.45058	6.57794189453	1	1	coding
ENST00000369646.7	265	0.47175	7.69073486328	1	0.999973	coding
ENST00000416334.5	106	0.47285	5.83721923828	-1	0.0619707	noncoding
ENST00000514801.2	466	0.35951	5.67913818359	1	1	coding
ENST00000314673.8	947	0.47975	6.27667236328	1	1	coding
ENST00000683577.1	853	0.48761	6.85101318359	1	1	coding
ENST00000682709.1	891	0.37782	6.73358154297	1	1	coding
ENST00000684581.1	724	0.4573	6.51043701172	1	1	coding
ENST00000682738.1	883	0.48632	6.19378662109	1	1	coding
ENST00000684118.1	935	0.48632	6.35003662109	1	1	coding
ENST00000513865.5	666	0.49302	8.21392822266	1	1	coding
ENST00000505648.5	895	0.49428	5.88592529297	1	1	coding
ENST00000369627.6	938	0.48272	6.34967041016	1	1	coding
ENST00000683727.1	225	0.37436	9.03875732422	1	0.991535	coding
