# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox0075.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox0075.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox0075": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox0075_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
SH3D19	ENSG00000109686.19	ENSG00000109686.19:t:151226047-151226086	-0.1343;0.1590;-0.0000;0.0000;-0.0005	7.247e-01;8.574e-01;1.675e-09;7.205e-21;4.807e-06	2.517e-02;7.724e-03;9.996e-01;1.000e+00;9.779e-01	0.9110;0.0607;0.0072;0.0009;0.0160	0.7712;0.2196;0.0052;0.0009;0.0009	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;1;0;0;0	chr4	-	151226086-151325241;151226086-151324833;151226086-151266086;151226086-151227760;151226086-151226168	151226047-151226086;151226168-151226598;151227760-151228030;151266086-151266246;151324833-na;151325241-151325605		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A151325605-151226047
ZNF710	ENSG00000140548.10	ENSG00000140548.10:t:90074622-90074682	-0.1408;0.1408	6.912e-01;6.912e-01	2.970e-02;2.970e-02	0.2238;0.7762	0.0562;0.9438	t|1e1.1o1|i	2	2	1;1	chr15	+	90074290-90074622;90074537-90074621	90074116-90074290;90074622-90074682	90074537-90074621	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A90074682-90074116
CDR2	ENSG00000140743.8	ENSG00000140743.8:t:22364902-22365014	0.0257;0.0571;-0.1120	5.195e-02;2.179e-01;5.642e-01	4.629e-01;2.175e-01;5.658e-02	0.0172;0.0255;0.9568	0.0682;0.1074;0.8279	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr16	-	22365014-22429796;22365014-22422161;22365014-22374231	22364902-22365014;22374231-22374619;22422161-22422214;22429796-22429948		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A22429948-22364902
COPS3	ENSG00000141030.13	ENSG00000141030.13:s:17261600-17261692	0.0101;0.0822;-0.1098	3.066e-02;3.980e-01;5.076e-01	6.157e-01;9.013e-02;5.900e-02	0.0102;0.7674;0.2114	0.0415;0.8715;0.0672	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;1	chr17	-	17261525-17261600;17260474-17261600;17254945-17261600	17254859-17255055;17260301-17260696;17261401-17261525;17261600-17261692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A17261692-17254859
VPS53	ENSG00000141252.21	ENSG00000141252.21:s:514379-514424	0.0000;0.1162;-0.1171	4.872e-09;5.574e-01;5.616e-01	1.000e+00;5.464e-02;5.366e-02	0.0015;0.4405;0.5580	0.0024;0.5934;0.4042	s|1e1.1o2|1e1.2o2|i	3	2	1;1;0	chr17	-	514332-514379;514286-514379;514379-514378	514241-514332;514333-514378;514379-514424	514379-514378	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A514424-514241
VPS53	ENSG00000141252.21	ENSG00000141252.21:s:531955-532993	-0.0000;-0.1079;0.1125;-0.0017	5.945e-10;5.698e-01;6.056e-01;5.788e-03	9.994e-01;5.659e-02;3.778e-02;6.662e-01	0.0114;0.9229;0.0105;0.0582	0.0015;0.8006;0.1395;0.0542	s|1e1.1o1|1e2.1o1|2e3.2o4|i	4	4	0;0;1;1	chr17	-	525993-532842;521738-532842;517601-532357;525994-531954	516121-517749;521601-521738;525872-525993;531955-532993	525994-531954	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A532993-516121
VPS53	ENSG00000141252.21	ENSG00000141252.21:t:514149-514240	0.0001;-0.0925;-0.0163;0.1497	1.475e-05;4.281e-01;1.538e-02;8.182e-01	9.968e-01;1.104e-01;6.019e-01;9.894e-03	0.0016;0.1269;0.0484;0.8222	0.0042;0.0042;0.0042;0.9873	t|1e1.1o1|2e2.1o1|2e3.1o1|i	4	4	1;1;1;0	chr17	-	514240-514563;514194-514333;514194-514241;514241-514240	514149-514240;514241-514332;514333-514378;514563-na	514241-514240	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A514573-514149
VPS53	ENSG00000141252.21	ENSG00000141252.21:t:514241-514332	-0.1154;0.0000;0.1868;-0.0453	6.168e-01;2.362e-09;8.317e-01;2.367e-01	4.586e-02;1.000e+00;1.072e-02;2.006e-01	0.1463;0.0009;0.3762;0.4833	0.0018;0.0018;0.5928;0.4036	t|1e1.1o1|1e2.1o1|2e2.1o1|i	4	3	1;1;1;0	chr17	-	514332-514563;514332-514379;514286-514379;514333-514332	514241-514332;514333-514378;514379-514424;514563-na	514333-514332	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A514573-514241
VPS53	ENSG00000141252.21	ENSG00000141252.21:t:514333-514378	0.0368;0.0497;0.0150;-0.1527	1.051e-01;2.289e-01;4.532e-02;7.337e-01	3.455e-01;2.076e-01;4.999e-01;2.358e-02	0.0011;0.3859;0.0484;0.5527	0.0672;0.4711;0.0768;0.3722	t|1e2.1o1|1e3.1o1|2e1.1o1|i	4	4	1;1;1;0	chr17	-	514378-514517;514378-514471;514355-514540;514379-514378	514333-514378;514379-514424;514471-na;514517-na;514540-na	514379-514378	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A514550-514333
SSH2	ENSG00000141298.19	ENSG00000141298.19:s:29929938-29930152	-0.0897;0.3497;-0.0017;-0.1934;-0.0011	4.421e-01;9.783e-01;1.207e-03;7.826e-01;1.465e-04	9.429e-02;4.583e-04;9.026e-01;1.291e-02;9.342e-01	0.1464;0.2113;0.0206;0.5987;0.0272	0.0391;0.5659;0.0123;0.3579;0.0120	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;1	chr17	-	29928584-29929938;29925555-29929938;29848929-29929938;29793937-29929938;29703062-29929938	29702959-29703062;29793616-29793937;29848849-29848929;29925217-29925555;29928282-29928584;29929938-29930152		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A29930152-29702959
C18orf21	ENSG00000141428.17	ENSG00000141428.17:s:35972625-35972840	0.0018;0.0997;-0.0000;-0.1268	2.091e-04;4.811e-01;1.518e-10;6.154e-01	9.321e-01;7.428e-02;1.000e+00;4.230e-02	0.0016;0.6378;0.0016;0.3591	0.0241;0.7443;0.0015;0.2243	s|1e1.1o2|1e1.2o2|2e2.1o1|2e3.1o2	4	4	1;0;0;0	chr18	+	35972805-35972867;35972805-35972885;35972840-35973592;35972840-35974896	35972625-35972840;35972867-35973340;35973592-35973820;35974896-35975095		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A35975095-35972625
RAB40B	ENSG00000141542.11	ENSG00000141542.11:t:82664496-82664895	-0.3279;0.3279	9.661e-01;9.661e-01	8.076e-04;8.076e-04	0.7767;0.2233	0.4411;0.5589	t|1e1.1o1|1e2.1o1	2	3	0;0	chr17	-	82664556-82698455;82664556-82696389	82664496-82664895;82696389-82696870;82698455-82698698		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82698698-82664496
IGLON5	ENSG00000142549.10	ENSG00000142549.10:t:51322064-51322142	-0.3722;0.3722	1.000e+00;1.000e+00	0.000e+00;1.066e-17	0.9828;0.0172	0.6063;0.3937	t|1e1.1o1|1e2.1o1	2	3	0;1	chr19	+	51311926-51322064;51320670-51322064	51311644-51311926;51320386-51320670;51322064-51322142		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A51322142-51311644
EFHD2	ENSG00000142634.13	ENSG00000142634.13:s:15425871-15426018	0.2430;-0.2430	9.832e-01;9.832e-01	3.974e-04;3.974e-04	0.5673;0.4327	0.8103;0.1897	s|1e1.1o1|1e2.1o1	2	3	0;1	chr1	+	15426018-15427150;15426018-15428593	15425871-15426018;15427150-15427284;15428593-15430339		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A15430339-15425871
EFHD2	ENSG00000142634.13	ENSG00000142634.13:t:15428593-15430339	-0.1443;0.1548;-0.0000	7.686e-01;8.164e-01;7.206e-21	1.843e-02;1.260e-02;1.000e+00	0.3000;0.6877;0.0105	0.1426;0.8564;0.0010	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr1	+	15426018-15428593;15427284-15428593;15428009-15428593	15425871-15426018;15427150-15427284;15427898-15428009;15428593-15430339		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A15430339-15425871
GPN2	ENSG00000142751.15	ENSG00000142751.15:s:26884160-26884315	0.1187;-0.1187	6.246e-01;6.246e-01	4.518e-02;4.518e-02	0.7744;0.2256	0.9065;0.0935	s|1e1.1o1|i	2	2	0;1	chr1	-	26879749-26884160;26879750-26884159	26876132-26879749;26884160-26884315	26879750-26884159	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A26884315-26876132
SLC44A3	ENSG00000143036.17	ENSG00000143036.17:s:94864743-94864899	0.1149;-0.1149	4.841e-01;4.841e-01	5.233e-02;5.233e-02	0.4805;0.5195	0.6489;0.3511	s|1e1.1o2|1e1.2o2	2	2	0;0	chr1	+	94864899-94867331;94864899-94867334	94864743-94864899;94867331-94867417		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A94867417-94864743
ISG20L2	ENSG00000143319.17	ENSG00000143319.17:s:156728277-156728766	0.0057;0.0021;0.0000;0.0396;0.0001;0.0260;-0.1080	8.193e-05;1.348e-02;7.110e-21;9.651e-02;7.140e-21;3.097e-03;5.767e-01	6.981e-01;6.341e-01;1.000e+00;3.469e-01;9.967e-01;5.603e-01;5.813e-02	0.0485;0.2888;0.0123;0.0534;0.0002;0.0347;0.5610	0.0542;0.2869;0.0156;0.1113;0.0237;0.0581;0.4419	s|1e1.1o2|1e1.2o2|2e1.1o2|2e1.2o2|3e1.1o2|3e1.2o2|i	7	2	0;0;1;0;1;1;0	chr1	-	156727808-156728415;156727769-156728415;156727808-156728354;156727769-156728354;156727808-156728277;156727769-156728277;156727809-156728276	156726906-156727808;156728277-156728766	156727809-156728276	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A156728766-156726906
RGL1	ENSG00000143344.16	ENSG00000143344.16:t:183742126-183742289	-0.3921;0.3921	9.811e-01;9.811e-01	3.657e-04;3.657e-04	0.6639;0.3361	0.2459;0.7541	t|1e1.1o1|1e2.1o1	2	3	0;1	chr1	+	183636501-183742126;183697512-183742126	183636085-183636501;183697403-183697512;183742126-183742289		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183742289-183636085
RGL1	ENSG00000143344.16	ENSG00000143344.16:t:183847566-183847774	0.1545;0.0000;-0.1573;0.0000	5.995e-01;4.866e-06;6.072e-01;4.866e-06	2.908e-02;9.982e-01;2.790e-02;9.982e-01	0.3400;0.0022;0.6557;0.0022	0.5282;0.0036;0.4653;0.0036	t|1e1.1o1|1e2.1o4|1e3.1o1|1e4.1o1	4	5	1;1;0;1	chr1	+	183742289-183847566;183805324-183847566;183806485-183847566;183841927-183847566	183742126-183742289;183805120-183805922;183806361-183806485;183841825-183841927;183847566-183847774		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183847774-183742126
ZNF687	ENSG00000143373.18	ENSG00000143373.18:s:151281618-151282079	-0.0036;0.1277;-0.0018;-0.1017	3.734e-02;5.382e-01;1.119e-03;4.375e-01	5.272e-01;4.349e-02;9.195e-01;6.481e-02	0.0680;0.2690;0.0198;0.6362	0.0597;0.4647;0.0044;0.4858	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	1;1;1;0	chr1	+	151281708-151285206;151281708-151286275;151282079-151285206;151282079-151286275	151281618-151282079;151285206-151286074;151286275-151286705		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151286705-151281618
ZNF687	ENSG00000143373.18	ENSG00000143373.18:s:151282288-151282410	-0.0256;-0.1294;0.2415;-0.0215;-0.0162	6.334e-02;6.707e-01;9.600e-01;3.729e-02;1.964e-02	4.307e-01;3.588e-02;1.525e-03;5.029e-01;5.701e-01	0.0823;0.1805;0.5957;0.0664;0.0613	0.0477;0.0388;0.8582;0.0279;0.0329	s|1e1.1o1|1e2.1o1|1e3.1o1|2e3.1o1|i	5	4	1;0;0;1;1	chr1	+	151282395-151283188;151282395-151285206;151282395-151286275;151282410-151286275;151282411-151283187	151282288-151282410;151283188-151283318;151285206-151286074;151286275-151286705	151282411-151283187	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151286705-151282288
LSP1P4	ENSG00000143429.10	ENSG00000143429.10:s:91655368-91655502	0.0235;0.0000;-0.1153;0.0000;0.0630	1.209e-01;3.657e-09;5.783e-01;2.588e-09;3.010e-01	3.305e-01;9.998e-01;5.260e-02;9.998e-01;1.580e-01	0.2601;0.0008;0.3818;0.0008;0.3542	0.3045;0.0034;0.2404;0.0057;0.4378	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;1;1;0;0	chr2	-	91654997-91655368;91643353-91655368;91637033-91655368;91628953-91655368;91618154-91655368	91617160-91618154;91628761-91628953;91636688-91637033;91642999-91643353;91654920-91654997;91655368-91655502		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A91655502-91617160
GABPB2	ENSG00000143458.12	ENSG00000143458.12:s:151097852-151098002	0.2085;-0.2085	7.150e-01;7.150e-01	1.387e-02;1.387e-02	0.4672;0.5328	0.7192;0.2808	s|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	151098002-151103562;151098002-151107037	151097852-151098002;151103562-151103675;151107037-151107222		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151107222-151097852
UBAP2L	ENSG00000143569.19	ENSG00000143569.19:s:154268757-154268954	-0.0002;0.1557;0.0000;-0.1298;-0.0267	6.760e-03;8.355e-01;7.109e-21;7.599e-01;4.355e-03	6.941e-01;1.121e-02;1.000e+00;1.858e-02;5.520e-01	0.1850;0.5843;0.0004;0.1585;0.0687	0.1819;0.7438;0.0006;0.0326;0.0373	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	5	4	0;0;1;0;0	chr1	+	154268954-154269362;154268954-154270200;154268954-154270683;154268954-154270881;154268955-154269361	154268757-154268954;154269362-154269695;154270200-154270853;154270881-154271510	154268955-154269361	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A154271510-154268757
CREB3L4	ENSG00000143578.16	ENSG00000143578.16:s:153968522-153968699	-0.1746;0.1637;0.0005	7.936e-01;7.448e-01;1.518e-04	1.458e-02;1.973e-02;9.007e-01	0.3630;0.6159;0.0202	0.1732;0.7930;0.0284	s|1e1.1o1|2e1.1o1|2e2.1o1	3	3	0;0;1	chr1	+	153968639-153968930;153968699-153968930;153968699-153972744	153968522-153968699;153968930-153969311;153972744-153972836		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A153972836-153968522
CREB3L4	ENSG00000143578.16	ENSG00000143578.16:t:153968522-153968699	-0.1200;0.1379;0.0226;-0.0053;-0.0000;-0.0437	6.134e-01;6.420e-01;1.041e-01;4.499e-03;5.631e-07;1.306e-01	4.527e-02;3.475e-02;3.566e-01;7.720e-01;9.996e-01;3.079e-01	0.1656;0.5133;0.1850;0.0377;0.0020;0.0885	0.0362;0.6793;0.2326;0.0275;0.0007;0.0200	t|1e1.1o1|1e2.1o3|1e2.2o3|1e3.1o2|1e3.2o2|2e2.3o3	6	4	0;0;0;0;0;1	chr1	+	153967884-153968522;153968164-153968522;153968184-153968522;153968310-153968522;153968361-153968522;153968231-153968547	153967534-153967884;153967892-153968231;153968237-153968361;153968522-153968699		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A153968699-153967534
RABL2A	ENSG00000144134.19	ENSG00000144134.19:t:113628328-113628713	-0.0556;0.1961;0.0115;-0.1297	2.559e-01;9.599e-01;6.647e-02;6.112e-01	1.721e-01;3.454e-04;4.375e-01;4.056e-02	0.3374;0.0019;0.1441;0.5086	0.2545;0.2265;0.1638;0.3429	t|1e1.1o1|1e2.1o2|1e2.2o2|2e1.1o1	4	3	0;1;0;0	chr2	+	113627400-113628550;113627862-113628550;113628010-113628550;113627400-113628554	113627229-113627400;113627856-113628010;113628328-113628713		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A113628713-113627229
FAM171B	ENSG00000144369.13	ENSG00000144369.13:t:186751134-186751304	0.1050;-0.0149;-0.0803	4.650e-01;6.013e-02;3.639e-01	6.437e-02;4.525e-01;1.084e-01	0.7474;0.0738;0.1758	0.8901;0.0498;0.0474	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr2	+	186747250-186751134;186748391-186751134;186748956-186751134	186747240-186747250;186748328-186748391;186748780-186748956;186751134-186751304		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A186751304-186747240
UNC80	ENSG00000144406.19	ENSG00000144406.19:s:209825907-209826053	0.2366;-0.2366	9.185e-01;9.185e-01	3.358e-03;3.358e-03	0.2326;0.7674	0.4851;0.5149	s|1e1.1o1|2e1.1o1	2	2	0;0	chr2	+	209826038-209829232;209826053-209829232	209825907-209826053;209829229-209829379		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A209829379-209825907
UNC80	ENSG00000144406.19	ENSG00000144406.19:s:209839222-209839436	0.2549;-0.2549	8.596e-01;8.596e-01	5.388e-03;5.388e-03	0.5728;0.4272	0.8614;0.1386	s|1e1.1o1|2e1.1o1	2	2	0;0	chr2	+	209839430-209840542;209839436-209840542	209839222-209839436;209840542-209840648		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A209840648-209839222
UNC80	ENSG00000144406.19	ENSG00000144406.19:s:209849451-209849623	-0.1056;0.1056	4.926e-01;4.926e-01	6.692e-02;6.692e-02	0.2031;0.7969	0.0628;0.9372	s|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	209849623-209869105;209849623-209872758	209849451-209849623;209869105-209869234;209872758-209872970		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A209872970-209849451
UNC80	ENSG00000144406.19	ENSG00000144406.19:t:209896313-209896413	-0.1184;0.1184	5.610e-01;5.610e-01	4.905e-02;4.905e-02	0.9437;0.0563	0.7776;0.2224	t|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	209888260-209896313;209894366-209896313	209888095-209888260;209894163-209894366;209896313-209896413		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A209896413-209888095
COPS7B	ENSG00000144524.18	ENSG00000144524.18:t:231788555-231789149	0.1092;-0.1092	5.671e-01;5.671e-01	5.882e-02;5.882e-02	0.1022;0.8978	0.2190;0.7810	t|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	231781883-231788555;231786538-231788555	231781671-231781883;231786383-231786538;231788555-231789149		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A231789149-231781671
CAND2	ENSG00000144712.12	ENSG00000144712.12:s:12803488-12803631	0.0021;-0.1854;0.0000;0.1833	9.497e-03;7.933e-01;1.739e-05;8.132e-01	7.131e-01;1.310e-02;9.955e-01;1.196e-02	0.0266;0.9033;0.0038;0.0530	0.0353;0.7019;0.0037;0.2624	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr3	+	12803631-12806389;12803631-12807306;12803631-12809918;12803631-12810059	12803488-12803631;12806389-12806496;12807133-12807460;12809918-12810038;12810059-12810324		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A12810324-12803488
SLC25A26	ENSG00000144741.18	ENSG00000144741.18:s:66263332-66263379	0.1117;-0.0516;-0.0080;-0.0257	5.696e-01;2.367e-01;8.060e-04;1.979e-02	5.731e-02;2.024e-01;7.599e-01;5.237e-01	0.2161;0.6673;0.0460;0.0704	0.3465;0.5991;0.0225;0.0356	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;1;1	chr3	+	66263379-66304453;66263379-66346364;66263379-66362860;66263379-66369478	66263332-66263379;66304453-66304537;66346364-66346408;66362860-66362929;66369478-66369542		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A66369542-66263332
SLC25A26	ENSG00000144741.18	ENSG00000144741.18:t:66243203-66243312	0.1379;-0.1379	6.957e-01;6.957e-01	3.013e-02;3.013e-02	0.6758;0.3242	0.8356;0.1644	t|1e1.1o1|1e2.1o1	2	3	0;0	chr3	+	66221127-66243203;66236700-66243203	66220742-66221127;66236544-66236700;66243203-66243312		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A66243312-66220742
BOC	ENSG00000144857.15	ENSG00000144857.15:s:113284782-113284858	0.1620;-0.0288;-0.0893	7.668e-01;7.971e-02;4.178e-01	1.769e-02;4.023e-01;1.005e-01	0.7809;0.0742;0.1340	0.9817;0.0091;0.0091	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr3	+	113284858-113285372;113284858-113285439;113284858-113286675	113284782-113284858;113285372-113285565;113286675-113287459		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A113287459-113284782
TMEM44	ENSG00000145014.18	ENSG00000145014.18:t:194587673-194588639	0.0000;0.1302;0.0216;-0.1635;-0.0098	2.421e-07;5.739e-01;1.389e-01;8.109e-01;8.454e-02	9.996e-01;4.220e-02;3.021e-01;1.404e-02;3.987e-01	0.0019;0.5304;0.1154;0.2253;0.1291	0.0021;0.7014;0.1303;0.0539;0.1169	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|i	5	4	0;0;0;0;1	chr3	-	194588639-194604314;194588639-194604287;194588639-194593041;194588639-194589768;194588640-194589767	194587673-194588639;194589768-194590209;194593041-194593073;194604287-194604445	194588640-194589767	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A194604445-194587673
RNF175	ENSG00000145428.15	ENSG00000145428.15:s:153712914-153715662	0.0983;-0.1048;0.0001	4.866e-01;5.276e-01;1.308e-05	7.713e-02;6.611e-02;9.532e-01	0.6493;0.3364;0.0162	0.7698;0.2055;0.0251	s|1e1.2o2|1e2.1o1|2e1.1o2	3	3	0;1;1	chr4	-	153712576-153715529;153710489-153715529;153712817-153712914	153710160-153710489;153712475-153712817;153712914-153715662		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A153715662-153710160
RNF175	ENSG00000145428.15	ENSG00000145428.15:s:153751438-153751475	0.0104;0.2202;-0.2605;0.0165	5.831e-02;9.048e-01;8.919e-01;1.195e-01	4.626e-01;4.336e-03;4.005e-03;3.226e-01	0.0544;0.0316;0.8026;0.1008	0.0722;0.2873;0.5248;0.1222	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;1	chr4	-	153748827-153751438;153748786-153751438;153728361-153751438;153723458-153751438	153723351-153723458;153728207-153728361;153748405-153748827;153751438-153751475		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A153751475-153723351
RNF175	ENSG00000145428.15	ENSG00000145428.15:t:153710160-153710489	-0.1173;0.1173	6.182e-01;6.182e-01	4.548e-02;4.548e-02	0.2900;0.7100	0.1625;0.8375	t|1e1.1o2|1e2.1o1	2	3	1;0	chr4	-	153710489-153715529;153710489-153712475	153710160-153710489;153712475-153712817;153712914-153715662		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A153715662-153710160
RNF175	ENSG00000145428.15	ENSG00000145428.15:t:153728207-153728361	-0.0059;-0.0440;0.1779;-0.0031;-0.0591	3.426e-03;2.689e-01;7.631e-01;1.966e-03;2.819e-01	7.690e-01;1.561e-01;1.574e-02;8.789e-01;1.538e-01	0.0424;0.5338;0.1387;0.0207;0.2587	0.0167;0.4834;0.3512;0.0029;0.1616	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;1	chr4	-	153728361-153759797;153728361-153751438;153728361-153748645;153728361-153745669;153728361-153729674	153728207-153728361;153729674-na;153745669-153745727;153748405-153748827;153751438-153751475;153759797-153759873		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A153759873-153728207
CYP4V2	ENSG00000145476.16	ENSG00000145476.16:t:186205200-186205302	0.1651;0.0164;-0.1903;-0.0000	7.086e-01;8.463e-02;8.407e-01;4.905e-06	2.198e-02;3.983e-01;8.996e-03;9.982e-01	0.6742;0.0830;0.2448;0.0037	0.8785;0.1033;0.0149;0.0018	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;1;0	chr4	+	186201342-186205200;186204457-186205200;186204464-186205200;186205058-186205200	186201157-186201342;186204381-186204464;186204837-186205058;186205200-186205302		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A186205302-186201157
RPL37	ENSG00000145592.14	ENSG00000145592.14:s:40832103-40832573	-0.0000;0.2533;-0.2556	7.109e-21;9.978e-01;9.981e-01	1.000e+00;1.637e-05;1.342e-05	0.0011;0.4930;0.5059	0.0037;0.7563;0.2399	s|1e1.1o1|1e2.1o1|i	3	3	0;1;0	chr5	-	40831394-40832442;40827951-40832442;40831395-40832102	40825262-40827951;40831323-40831394;40832103-40832573	40831395-40832102	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A40832573-40825262
RPL37	ENSG00000145592.14	ENSG00000145592.14:t:40825262-40827951	0.2331;-0.0000;-0.2325	9.868e-01;7.109e-21;9.863e-01	1.888e-04;1.000e+00;1.972e-04	0.6040;0.0013;0.3948	0.8417;0.0006;0.1577	t|1e1.1o1|1e2.1o1|i	3	3	1;0;0	chr5	-	40827951-40832442;40827951-40831323;40827952-40831322	40825262-40827951;40831323-40831394;40832103-40832573	40827952-40831322	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A40832573-40825262
PIK3R1	ENSG00000145675.15	ENSG00000145675.15:t:68292259-68292361	0.1356;-0.0388;-0.0693	7.662e-01;8.629e-02;2.037e-01	1.317e-02;3.657e-01;2.210e-01	0.8106;0.0930;0.0979	0.9439;0.0437;0.0118	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr5	+	68281006-68292259;68288751-68292259;68290834-68292259	68280927-68281006;68288368-68288751;68290637-68290834;68292259-68292361		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A68292361-68280927
