gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox00187_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:s:37907208-37907358,-0.0172;0.6001;-0.5565;-0.0032,8.865e-02;1.000e+00;9.949e-01;4.683e-03,3.835e-01;6.305e-09;5.816e-05;8.494e-01,0.0771;0.0063;0.9037;0.0161,0.0445;0.6078;0.3239;0.0062,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;1,chr19,+,37907358-37907544;37907358-38008096;37907358-38029089;37907358-38081256,37907208-37907358;37907544-37907974;38008096-38008195;38029089-38029156;38081256-38083099,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A38083099-37907208
ZC3HAV1,ENSG00000105939.14,ENSG00000105939.14:t:139078552-139078653,-0.1456;0.1456,7.082e-01;7.082e-01,2.580e-02;2.580e-02,0.9076;0.0924,0.7542;0.2458,t|1e1.1o1|1e2.1o1,2,3,0;0,chr7,-,139078653-139079470;139078653-139079104,139078552-139078653;139079104-139079267;139079470-139080243,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139080243-139078552
TTC26,ENSG00000105948.13,ENSG00000105948.13:s:139142256-139142305,0.0193;0.0451;-0.1065;0.0008,4.131e-02;2.090e-01;5.404e-01;7.071e-05,5.132e-01;2.220e-01;6.144e-02;9.675e-01,0.0213;0.7915;0.1869;0.0022,0.0553;0.8580;0.0645;0.0190,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr7,+,139142305-139146984;139142305-139147145;139142305-139160948;139142305-139165132,139142256-139142305;139146984-139147290;139160948-139161343;139165132-139165234,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139165234-139142256
TTC26,ENSG00000105948.13,ENSG00000105948.13:t:139160948-139161343,-0.1350;0.1350,6.694e-01;6.694e-01,3.236e-02;3.236e-02,0.2437;0.7563,0.0837;0.9163,t|1e1.1o1|1e2.1o1,2,3,0;0,chr7,+,139142305-139160948;139148377-139160948,139142256-139142305;139148206-139148377;139160948-139161343,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139161343-139142256
OGDH,ENSG00000105953.15,ENSG00000105953.15:s:44645327-44645518,-0.1157;0.1128;0.0000,6.098e-01;5.906e-01;6.915e-21,4.605e-02;5.041e-02;1.000e+00,0.5347;0.4647;0.0006,0.4114;0.5871;0.0026,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr7,+,44645518-44647444;44645518-44647657;44645518-44666736,44645327-44645518;44647444-44647548;44647657-44647759;44666621-44666851,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A44666851-44645327
BRAT1,ENSG00000106009.16,ENSG00000106009.16:t:2537810-2538944,-0.0000;0.1090;-0.0024;-0.0894,6.915e-21;5.733e-01;6.664e-05;4.316e-01,1.000e+00;5.281e-02;8.665e-01;9.789e-02,0.0047;0.0719;0.0317;0.8823,0.0010;0.1891;0.0265;0.7837,t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,1;1;0;0,chr7,-,2538944-2539544;2538944-2539179;2538764-2539544;2538764-2539179,2537810-2538944;2539179-2539351;2539544-2539642,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A2539642-2537810
IQCE,ENSG00000106012.18,ENSG00000106012.18:s:2558972-2559217,-0.0000;0.0133;-0.1478;0.0768;0.0129,6.915e-21;5.743e-03;7.211e-01;3.688e-01;5.252e-02,1.000e+00;6.685e-01;2.406e-02;1.198e-01;4.886e-01,0.0012;0.0012;0.7311;0.1859;0.0714,0.0009;0.0506;0.5737;0.2855;0.0915,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2,5,6,1;1;0;0;0,chr7,+,2559217-2562526;2559217-2564878;2559217-2567116;2559217-2568954;2559217-2571526,2558972-2559217;2562526-2562575;2564878-2565427;2567116-2567163;2568954-2568999;2571402-2571545,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A2571545-2558972
TSPAN12,ENSG00000106025.9,ENSG00000106025.9:s:120856698-120856833,0.1889;-0.1889,8.164e-01;8.164e-01,1.057e-02;1.057e-02,0.1266;0.8734,0.3440;0.6560,s|1e1.1o1|1e2.1o1,2,3,1;0,chr7,-,120855381-120856698;120840109-120856698,na-120855381;120840027-120840109;120856698-120856833,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A120856833-120840027
TAX1BP1,ENSG00000106052.14,ENSG00000106052.14:s:27828628-27829767,-0.1124;-0.0001;0.1139,5.574e-01;9.548e-06;5.631e-01,5.359e-02;9.967e-01;5.189e-02,0.1848;0.0049;0.8107,0.0468;0.0031;0.9503,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr7,+,27828783-27832709;27828783-27840721;27829768-27832708,27828628-27829767;27832709-27833151;27840721-27844564,27829768-27832708,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A27844564-27828628
CPVL,ENSG00000106066.15,ENSG00000106066.15:t:29120893-29121071,0.0000;0.0484;-0.1436;0.0526,5.647e-06;2.489e-01;6.889e-01;1.914e-01,9.978e-01;1.784e-01;2.758e-02;2.376e-01,0.0026;0.7263;0.2686;0.0026,0.0036;0.8159;0.0912;0.0893,t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3,4,3,0;0;0;1,chr7,-,29121071-29181290;29121071-29146429;29121071-29146341;29121071-29146121,29120893-29121071;29146121-29146537;29181290-29181412,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A29181412-29120893
PLEKHA8,ENSG00000106086.20,ENSG00000106086.20:s:30074071-30074132,0.0000;0.0000;-0.2107;0.0000;0.0753;0.0000;0.0839;0.0000,6.513e-21;6.526e-21;9.781e-01;6.512e-21;3.173e-01;6.512e-21;3.942e-01;6.512e-21,9.999e-01;9.985e-01;2.027e-04;1.000e+00;1.536e-01;1.000e+00;1.137e-01;1.000e+00,0.0017;0.0184;0.6824;0.0070;0.0993;0.0002;0.1887;0.0002,0.0154;0.0195;0.4739;0.0095;0.1807;0.0126;0.2887;0.0047,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|i,8,8,1;1;0;1;0;1;0;1,chr7,+,30074132-30074347;30074132-30075289;30074132-30078590;30074132-30090153;30074132-30117970;30074132-30128758;30074132-30129266;30074133-30075288,30074071-30074132;30074347-na;30075289-30075405;30078590-30084663;30090153-30090744;30117970-30118345;30128758-30128879;30129266-30130483,30074133-30075288,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30130483-30074071
PLEKHA8,ENSG00000106086.20,ENSG00000106086.20:t:30117970-30118345,-0.1278;0.1278,6.051e-01;6.051e-01,4.057e-02;4.057e-02,0.2257;0.7743,0.0699;0.9301,t|1e1.1o1|1e2.1o1,2,3,1;0,chr7,+,30062742-30117970;30074132-30117970,30062672-30062742;30074071-30074132;30117970-30118345,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30118345-30062672
PLEKHA8,ENSG00000106086.20,ENSG00000106086.20:t:30129266-30130483,-0.1358;0.1905;-0.0351,7.012e-01;8.868e-01;1.052e-01,2.930e-02;6.266e-03;3.462e-01,0.2653;0.6245;0.1105,0.1103;0.8353;0.0575,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr7,+,30062742-30129266;30074132-30129266;30128879-30129266,30062672-30062742;30074071-30074132;30128758-30128879;30129266-30130483,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30130483-30062672
NOD1,ENSG00000106100.11,ENSG00000106100.11:s:30446141-30446224,0.0694;0.0193;-0.1187,3.304e-01;1.344e-01;5.960e-01,1.159e-01;3.052e-01;4.717e-02,0.5745;0.2324;0.1798,0.6879;0.2570;0.0490,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;0,chr7,-,30437656-30446141;30436081-30446141;30429457-30446141,30429374-30429457;30435998-30436081;30437573-30437656;30446141-30446224,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30446224-30429374
NOD1,ENSG00000106100.11,ENSG00000106100.11:t:30459901-30460041,0.0126;0.0000;0.0000;-0.1357;0.0917,1.206e-02;1.220e-07;1.220e-07;6.392e-01;4.403e-01,6.561e-01;9.997e-01;9.997e-01;3.511e-02;8.629e-02,0.0020;0.0018;0.0018;0.9274;0.0670,0.0528;0.0020;0.0020;0.7730;0.1727,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2,5,5,0;0;0;0;1,chr7,-,30460041-30478606;30460041-30475848;30460041-30463986;30460041-30463609;30460041-30463536,30459901-30460041;30463536-30463698;30463986-30464061;30475848-30475988;30478606-30478784,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30478784-30459901
MINDY4,ENSG00000106125.14,ENSG00000106125.14:t:30882921-30882993,0.1038;-0.1038,4.903e-01;4.903e-01,6.439e-02;6.439e-02,0.0761;0.9239,0.2099;0.7901,t|1e1.1o1|1e2.1o1,2,3,1;0,chr7,+,30875656-30882921;30882361-30882921,30875495-30875656;30882181-30882361;30882921-30882993,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A30882993-30875495
WASL,ENSG00000106299.8,ENSG00000106299.8:s:123692347-123692867,-0.2051;0.2022;0.0000,9.999e-01;9.999e-01;6.512e-21,0.000e+00;6.810e-15;1.000e+00,0.9989;0.0006;0.0006,0.7728;0.2230;0.0031,s|1e1.1o1|1e2.1o1|i,3,3,0;1;1,chr7,-,123689150-123692347;123684580-123692347;123689151-123692346,123681943-123684580;123688997-123689150;123692347-123692867,123689151-123692346,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A123692867-123681943
WASL,ENSG00000106299.8,ENSG00000106299.8:t:123681943-123684580,0.1865;-0.1941;0.0000;0.0000,9.996e-01;9.999e-01;6.512e-21;6.512e-21,4.096e-14;0.000e+00;1.000e+00;1.000e+00,0.0004;0.9987;0.0004;0.0004,0.2065;0.7883;0.0031;0.0032,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,1;0;1;1,chr7,-,123684580-123692347;123684580-123689042;123684580-123688997;123684581-123688996,123681943-123684580;123688997-123689150;123692347-123692867,123684581-123688996,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A123692867-123681943
AGFG2,ENSG00000106351.13,ENSG00000106351.13:s:100555610-100556370,0.1042;-0.0000;-0.1039,5.209e-01;7.870e-09;5.190e-01,6.398e-02;9.999e-01;6.446e-02,0.2093;0.0025;0.7882,0.3615;0.0023;0.6362,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;0,chr7,+,100555735-100556594;100555735-100556598;100555735-100562259,100555610-100556370;100556594-100556626;100562259-100562379,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A100562379-100555610
ZNHIT1,ENSG00000106400.12,ENSG00000106400.12:t:101220381-101221796,0.0000;0.0000;0.0000;-0.2507;0.1282;0.0498,1.453e-05;1.453e-05;1.453e-05;9.461e-01;5.203e-01;3.017e-01,9.972e-01;9.972e-01;9.972e-01;1.760e-03;4.015e-02;1.236e-01,0.0021;0.0021;0.0021;0.3562;0.3443;0.2945,0.0029;0.0029;0.0029;0.0809;0.5238;0.3708,t|1e1.1o1|2e1.1o1|2e2.1o1|3e1.1o1|4e1.1o1|i,6,3,1;1;1;1;1;0,chr7,+,101218217-101220777;101218217-101220797;101218485-101220797;101218217-101221617;101218217-101221633;101218486-101220380,101218165-101218217;101218319-101218485;101220381-101221796,101218486-101220380,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A101221796-101218165
PHF14,ENSG00000106443.17,ENSG00000106443.17:s:10974835-10974945,0.1225;-0.1225,6.950e-01;6.950e-01,4.122e-03;4.122e-03,0.8137;0.1863,0.9423;0.0577,s|1e1.1o1|1e2.1o1,2,3,0;0,chr7,+,10974945-10982372;10974945-10990703,10974835-10974945;10982372-10983159;10990703-10990847,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A10990847-10974835
PHF14,ENSG00000106443.17,ENSG00000106443.17:t:10990703-10990847,-0.1387;0.1393;0.0000,8.234e-01;8.308e-01;6.915e-21,3.881e-04;3.219e-04;1.000e+00,0.2011;0.7972;0.0013,0.0593;0.9392;0.0012,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr7,+,10974945-10990703;10983159-10990703;10986739-10990703,10974835-10974945;10982372-10983159;10986682-10986739;10990703-10990847,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A10990847-10974835
TMEM106B,ENSG00000106460.19,ENSG00000106460.19:s:12211270-12211547,-0.0000;0.0989;0.0000;-0.1025,6.915e-21;4.939e-01;6.915e-21;5.168e-01,1.000e+00;7.499e-02;1.000e+00;6.849e-02,0.0012;0.7083;0.0012;0.2893,0.0008;0.8322;0.0041;0.1648,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,0;0;0;0,chr7,+,12211425-12214201;12211425-12214809;12211547-12214201;12211547-12214809,12211270-12211547;12214201-12214394;12214809-12215027,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A12215027-12211270
TMEM106B,ENSG00000106460.19,ENSG00000106460.19:t:12214809-12215027,0.1192;-0.0956;-0.0006,6.150e-01;4.750e-01;4.031e-06,4.418e-02;8.128e-02;9.761e-01,0.6899;0.2842;0.0206,0.8336;0.1653;0.0011,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chr7,+,12211425-12214809;12211547-12214809;12214394-12214809,12211270-12211547;12214201-12214394;12214809-12215027,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A12215027-12211270
FKTN,ENSG00000106692.15,ENSG00000106692.15:s:105607819-105609991,0.1587;-0.0033;-0.0198;-0.1214,7.214e-01;2.502e-03;8.353e-02;6.028e-01,2.123e-02;7.859e-01;3.983e-01;4.414e-02,0.6304;0.0383;0.0927;0.2285,0.8272;0.0276;0.0596;0.0849,s|1e1.1o2|1e1.2o2|1e2.2o2|1e3.1o1,4,4,0;0;0;1,chr9,+,105607951-105615278;105607951-105615281;105607951-105619934;105607951-105635051,105607819-105609991;105615278-105615407;105619906-105622823;105635051-105636200,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A105636200-105607819
PTGR1,ENSG00000106853.20,ENSG00000106853.20:t:111597317-111597432,0.1162;-0.1162,5.555e-01;5.555e-01,5.617e-02;5.617e-02,0.0108;0.9892,0.1521;0.8479,t|1e1.1o1|1e2.1o1,2,3,0;0,chr9,-,111597432-111599603;111597432-111599339,111597317-111597432;111599339-111599407;111599603-111599893,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111599893-111597317
DNM1,ENSG00000106976.21,ENSG00000106976.21:s:128250725-128251244,0.0172;0.0856;-0.1799;-0.1556;0.0000;-0.0000;0.2017,8.988e-03;4.306e-01;8.841e-01;8.067e-01;1.899e-09;3.118e-09;9.599e-01,6.049e-01;9.878e-02;6.608e-03;1.418e-02;9.997e-01;9.990e-01;8.027e-04,0.0005;0.1649;0.4776;0.3061;0.0005;0.0115;0.0386,0.0552;0.2786;0.2833;0.1368;0.0090;0.0006;0.2454,s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o2|1e3.2o2|i,7,4,1;0;0;1;0;0;0,chr9,+,128250940-128253047;128250940-128253101;128250940-128254006;128250940-128254009;128250940-128254650;128250940-128254654;128251245-128253046,128250725-128251244;128253047-128253137;128254006-128254162;128254650-128255248,128251245-128253046,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A128255248-128250725
DNM1,ENSG00000106976.21,ENSG00000106976.21:t:128253047-128253137,0.0563;-0.3094;0.0000;0.2021,1.983e-01;9.444e-01;1.614e-05;7.708e-01,2.369e-01;1.417e-03;9.920e-01;1.137e-02,0.0043;0.8121;0.0043;0.1772,0.0967;0.4845;0.0091;0.4241,t|1e1.1o1|2e1.1o1|2e2.1o1|i,4,3,1;0;1;0,chr9,+,128250940-128253047;128250940-128253101;128252801-128253101;128251245-128253046,na-128252801;128250725-128251244;128253047-128253137,128251245-128253046,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A128253137-128250725
DNM1,ENSG00000106976.21,ENSG00000106976.21:t:128254006-128254162,-0.1815;0.3061;-0.1571;0.0272,8.726e-01;9.977e-01;8.140e-01;2.123e-02,7.420e-03;1.522e-05;1.283e-02;5.191e-01,0.4772;0.1949;0.3069;0.0123,0.2844;0.5167;0.1371;0.0624,t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,0;0;1;0,chr9,+,128250940-128254006;128253137-128254006;128250940-128254009;128253137-128254009,128250725-128251244;128253047-128253137;128254006-128254162,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A128254162-128250725
RIC1,ENSG00000107036.12,ENSG00000107036.12:s:5753200-5753238,-0.1025;0.1025,4.633e-01;4.633e-01,6.775e-02;6.775e-02,0.7650;0.2350,0.6171;0.3829,s|1e1.1o1|1e2.1o1,2,3,0;0,chr9,+,5753238-5753536;5753238-5754841,5753200-5753238;5753536-5753646;5754841-5754930,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A5754930-5753200
MPDZ,ENSG00000107186.17,ENSG00000107186.17:s:13150511-13150688,-0.0000;0.1374;0.0000;-0.1217,9.369e-10;7.162e-01;6.915e-21;6.287e-01,9.991e-01;2.611e-02;1.000e+00;4.196e-02,0.0140;0.4301;0.0007;0.5584,0.0006;0.5768;0.0006;0.4221,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,1;0;0;0,chr9,-,13147694-13150511;13147658-13150511;13143564-13150511;13140149-13150511,13139905-13140149;13143466-13143564;13147548-13147694;13150511-13150688,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A13150688-13139905
RAPGEF1,ENSG00000107263.19,ENSG00000107263.19:t:131643239-131643417,-0.1190;0.1189;0.0000,6.194e-01;6.190e-01;6.512e-21,4.302e-02;4.309e-02;1.000e+00,0.6246;0.3747;0.0006,0.4926;0.5067;0.0007,t|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr9,-,131643417-131650810;131643417-131650129;131643418-131650128,131643239-131643417;131650129-131650284;131650810-131650949,131643418-131650128,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A131650949-131643239
CCNJ,ENSG00000107443.16,ENSG00000107443.16:s:96044353-96044462,-0.1117;0.1117,5.896e-01;5.896e-01,5.163e-02;5.163e-02,0.9041;0.0959,0.7838;0.2162,s|1e1.1o1|1e2.1o1,2,3,0;1,chr10,+,96044462-96050256;96044462-96056701,96044353-96044462;96050256-96050466;96056701-96057000,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A96057000-96044353
GATA3,ENSG00000107485.18,ENSG00000107485.18:s:8045378-8045515,0.1229;-0.1229,6.477e-01;6.477e-01,3.680e-02;3.680e-02,0.0669;0.9331,0.2019;0.7981,s|1e1.1o1|1e2.1o2,2,3,1;0,chr10,+,8045515-8045742;8045515-8055287,8045378-8045515;8045742-8045897;8055287-8055896,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A8055896-8045378
TRDMT1,ENSG00000107614.22,ENSG00000107614.22:s:17168841-17168917,0.1084;0.0000;-0.1095,5.303e-01;6.265e-06;5.374e-01,6.081e-02;9.969e-01;5.946e-02,0.8115;0.0041;0.1844,0.9473;0.0045;0.0479,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr10,-,17162237-17168841;17161548-17168841;17160374-17168841,17160305-17160374;17161483-17161548;17162166-17162237;17168841-17168917,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A17168917-17160305
TRDMT1,ENSG00000107614.22,ENSG00000107614.22:s:17174551-17174660,-0.0428;-0.0517;0.0243;0.3739;-0.2289;0.0000;-0.0015;0.0000,1.899e-01;2.157e-01;1.039e-01;9.784e-01;9.590e-01;1.876e-05;9.133e-04;1.876e-05,2.269e-01;2.160e-01;3.537e-01;4.101e-04;8.750e-04;9.966e-01;9.341e-01;9.966e-01,0.1288;0.1047;0.0376;0.4272;0.2626;0.0021;0.0188;0.0021,0.0530;0.0110;0.0966;0.8142;0.0025;0.0025;0.0025;0.0025,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1,8,9,1;0;0;0;0;0;0;0,chr10,-,17172949-17174551;17172024-17174551;17169539-17174551;17168917-17174551;17162237-17174551;17161548-17174551;17160374-17174551;17157784-17174551,na-17172949;17157441-17157784;17160305-17160374;17161483-17161548;17162166-17162237;17168841-17168917;17169310-17169539;17171556-17172024;17174551-17174660,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A17174660-17157441
TRDMT1,ENSG00000107614.22,ENSG00000107614.22:t:17162166-17162237,-0.1572;0.1572,8.186e-01;8.186e-01,1.102e-02;1.102e-02,0.1872;0.8128,0.0072;0.9928,t|1e1.1o1|1e2.1o1,2,3,0;0,chr10,-,17162237-17174551;17162237-17168841,17162166-17162237;17168841-17168917;17174551-17174660,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A17174660-17162166
MAPK8,ENSG00000107643.16,ENSG00000107643.16:s:48306639-48306821,-0.0701;-0.0284;0.1165,3.368e-01;1.093e-01;5.746e-01,1.289e-01;3.465e-01;5.067e-02,0.4749;0.2059;0.3188,0.3721;0.1687;0.4556,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;0,chr10,+,48306821-48308095;48306821-48325897;48306821-48401612,48306639-48306821;48308095-48308288;48325897-48325965;48401612-48401782,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A48401782-48306639
MAPK8,ENSG00000107643.16,ENSG00000107643.16:s:48420155-48420320,-0.2303;0.2323;0.0000;0.0000;0.0000,9.890e-01;9.908e-01;6.512e-21;6.512e-21;6.512e-21,5.157e-05;5.016e-05;1.000e+00;1.000e+00;1.000e+00,0.5649;0.4261;0.0002;0.0086;0.0002,0.3292;0.6646;0.0004;0.0064;0.0004,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|i,5,5,0;0;0;0;1,chr10,+,48420320-48424088;48420320-48424514;48420320-48425179;48420320-48426044;48420321-48424087,48420155-48420320;48424088-48424159;48424514-48424585;48425179-48425219;48425854-48426070,48420321-48424087,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A48426070-48420155
MAPK8,ENSG00000107643.16,ENSG00000107643.16:t:48425854-48426070,-0.2265;0.2294;0.0000,9.816e-01;9.849e-01;6.915e-21,2.288e-04;1.932e-04;1.000e+00,0.6085;0.3826;0.0098,0.3731;0.6171;0.0078,t|1e2.1o1|1e3.1o1|2e1.1o1,3,4,0;0;0,chr10,+,48424159-48425888;48424585-48425888;48420320-48426044,48420155-48420320;48424088-48424159;48424514-48424585;48425854-48426070,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A48426070-48420155
ARHGAP21,ENSG00000107863.19,ENSG00000107863.19:t:24619473-24621369,0.1569;-0.1569,8.426e-01;8.426e-01,9.304e-03;9.304e-03,0.7536;0.2464,0.9181;0.0819,t|1e1.1o1|1e2.1o1,2,3,0;0,chr10,-,24621369-24629996;24621369-24622733,24619473-24621369;24622733-24622842;24629996-24630050,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A24630050-24619473
SUFU,ENSG00000107882.12,ENSG00000107882.12:s:102593993-102594065,0.1855;-0.1855,8.194e-01;8.194e-01,1.084e-02;1.084e-02,0.1923;0.8077,0.3975;0.6025,s|1e1.1o2|1e1.2o2,2,2,1;0,chr10,+,102594065-102597137;102594065-102597140,102593993-102594065;102597137-102597293,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A102597293-102593993
EDRF1,ENSG00000107938.18,ENSG00000107938.18:s:125730272-125730399,0.1494;-0.1494,7.253e-01;7.253e-01,2.278e-02;2.278e-02,0.0424;0.9576,0.2222;0.7778,s|1e1.1o1|1e2.1o1,2,3,0;0,chr10,+,125730399-125731865;125730399-125733404,125730272-125730399;125731865-125731925;125733404-125733551,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A125733551-125730272
SHOC2,ENSG00000108061.12,ENSG00000108061.12:s:110919593-110919657,-0.0134;0.1232;-0.0778;-0.0001,1.030e-02;6.521e-01;3.364e-01;3.349e-07,6.383e-01;3.865e-02;1.409e-01;9.955e-01,0.0482;0.8152;0.1219;0.0152,0.0223;0.9498;0.0276;0.0013,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;1;0,chr10,+,110919657-110951608;110919657-110964125;110919657-110985628;110919657-111000415,110919593-110919657;110951608-110951792;110964125-110964729;110985628-110985922;111000415-111000545,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A111000545-110919593
PBLD,ENSG00000108187.16,ENSG00000108187.16:s:68292010-68292039,0.2236;-0.2236,7.769e-01;7.769e-01,9.804e-03;9.804e-03,0.0805;0.9195,0.3638;0.6362,s|1e1.1o2|1e1.2o2,2,2,1;0,chr10,-,68289077-68292010;68289019-68292010,68288931-68289077;68292010-68292039,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A68292039-68288931
FBXL20,ENSG00000108306.13,ENSG00000108306.13:s:39303585-39303639,0.1569;-0.1569,7.901e-01;7.901e-01,1.482e-02;1.482e-02,0.8028;0.1972,0.9915;0.0085,s|1e1.1o1|1e2.1o1,2,3,0;1,chr17,-,39301075-39303585;39299084-39303585,39298990-39299084;39301001-39301075;39303585-39303639,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A39303639-39298990
UBTF,ENSG00000108312.15,ENSG00000108312.15:s:44212819-44212939,0.2389;-0.2389,1.000e+00;1.000e+00,5.149e-11;5.438e-11,0.4691;0.5309,0.7080;0.2920,s|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,44212454-44212819;44212006-44212819,44211873-44212006;44212180-44212454;44212819-44212939,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A44212939-44211873
UBTF,ENSG00000108312.15,ENSG00000108312.15:t:44211873-44212006,-0.2707;0.2707,1.000e+00;1.000e+00,3.932e-12;3.928e-12,0.5476;0.4524,0.2825;0.7175,t|1e1.1o1|1e2.1o1,2,3,0;0,chr17,-,44212006-44212819;44212006-44212344,44211873-44212006;44212180-44212454;44212819-44212939,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A44212939-44211873
